source,target,Type,Id,Label,timeset,Weight,weight_not_norm,year,season,start,end
1074,728,Directed,56431,Denilson Gabionetta,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
237,728,Directed,56432,Gianni Munari,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
130,728,Directed,56433,Luca Ceppitelli,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
86,728,Directed,56434,Slawomir Peszko,"<[2013-05-31, 2013-05-31]>",662017,620000,2013,sommertransfers,2013-06-01,2020-06-01
47,728,Directed,56437,Carlos García,"<[2013-05-31, 2013-05-31]>",533884,500000,2013,sommertransfers,2013-06-01,2020-06-01
1074,728,Directed,56438,Massimo Loviso,"<[2013-05-31, 2013-05-31]>",427107,400000,2013,sommertransfers,2013-06-01,2020-06-01
985,728,Directed,56485,Riccardo Brosco,"<[2013-05-31, 2013-05-31]>",533,500,2013,sommertransfers,2013-06-01,2020-06-01
721,586,Directed,56488,Rodney Strasser,"<[2013-05-31, 2013-05-31]>",3737194,3500000,2013,sommertransfers,2013-06-01,2020-06-01
107,586,Directed,56489,Panagiotis Tachtsidis,"<[2013-05-31, 2013-05-31]>",3203309,3000000,2013,sommertransfers,2013-06-01,2020-06-01
129,586,Directed,56490,Mario Santana,"<[2013-05-31, 2013-05-31]>",3203309,3000000,2013,sommertransfers,2013-06-01,2020-06-01
380,586,Directed,56491,Isaac Cofie,"<[2013-05-31, 2013-05-31]>",3203309,3000000,2013,sommertransfers,2013-06-01,2020-06-01
1074,586,Directed,56492,Kévin Vinetot,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
112,586,Directed,56493,Albano Bizzarri,"<[2013-05-31, 2013-05-31]>",320330,300000,2013,sommertransfers,2013-06-01,2020-06-01
123,113,Directed,56500,Matteo Bianchetti,"<[2013-05-31, 2013-05-31]>",1708431,1600000,2013,sommertransfers,2013-06-01,2020-06-01
734,113,Directed,56501,Raphael Martinho,"<[2013-05-31, 2013-05-31]>",960992,900000,2013,sommertransfers,2013-06-01,2020-06-01
721,113,Directed,56502,Michelangelo Albertazzi,"<[2013-05-31, 2013-05-31]>",533884,500000,2013,sommertransfers,2013-06-01,2020-06-01
237,113,Directed,56504,Fabrizio Cacciatore,"<[2013-05-31, 2013-05-31]>",533884,500000,2013,sommertransfers,2013-06-01,2020-06-01
890,113,Directed,56505,Alessandro Agostini,"<[2013-05-31, 2013-05-31]>",320330,300000,2013,sommertransfers,2013-06-01,2020-06-01
82,113,Directed,56506,Jacopo Sala,"<[2013-05-31, 2013-05-31]>",106776,100000,2013,sommertransfers,2013-06-01,2020-06-01
117,112,Directed,56511,Antonio Candreva,"<[2013-05-31, 2013-05-31]>",8755713,8200000,2013,sommertransfers,2013-06-01,2020-06-01
107,117,Directed,56517,Nicolás López,"<[2013-05-31, 2013-05-31]>",4271079,4000000,2013,sommertransfers,2013-06-01,2020-06-01
107,117,Directed,56518,Valerio Verre,"<[2013-05-31, 2013-05-31]>",2669424,2500000,2013,sommertransfers,2013-06-01,2020-06-01
1251,117,Directed,56519,Bruno Fernandes,"<[2013-05-31, 2013-05-31]>",2669424,2500000,2013,sommertransfers,2013-06-01,2020-06-01
4,117,Directed,56522,Alexandre Coeff,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
562,117,Directed,56527,Naldo,"<[2013-05-31, 2013-05-31]>",533884,500000,2013,sommertransfers,2013-06-01,2020-06-01
47,890,Directed,56530,Ciro Immobile,"<[2013-05-31, 2013-05-31]>",14414893,13500000,2013,sommertransfers,2013-06-01,2020-06-01
130,890,Directed,56531,Nicola Bellomo,"<[2013-05-31, 2013-05-31]>",1921985,1800000,2013,sommertransfers,2013-06-01,2020-06-01
630,890,Directed,56533,Marcelo Larrondo,"<[2013-05-31, 2013-05-31]>",1388100,1300000,2013,sommertransfers,2013-06-01,2020-06-01
586,890,Directed,56534,Cesare Bovo,"<[2013-05-31, 2013-05-31]>",854215,800000,2013,sommertransfers,2013-06-01,2020-06-01
586,890,Directed,56535,Emiliano Moretti,"<[2013-05-31, 2013-05-31]>",747438,700000,2013,sommertransfers,2013-06-01,2020-06-01
117,731,Directed,56538,Juan Cuadrado,"<[2013-05-31, 2013-05-31]>",21355398,20000000,2013,sommertransfers,2013-06-01,2020-06-01
77,731,Directed,56539,Mario Gómez,"<[2013-05-31, 2013-05-31]>",16550433,15500000,2013,sommertransfers,2013-06-01,2020-06-01
694,731,Directed,56540,Josip Ilicic,"<[2013-05-31, 2013-05-31]>",9609929,9000000,2013,sommertransfers,2013-06-01,2020-06-01
890,731,Directed,56542,Marko Bakic,"<[2013-05-31, 2013-05-31]>",2669424,2500000,2013,sommertransfers,2013-06-01,2020-06-01
65,731,Directed,56543,Joaquín,"<[2013-05-31, 2013-05-31]>",1921985,1800000,2013,sommertransfers,2013-06-01,2020-06-01
890,47,Directed,56548,Angelo Ogbonna,"<[2013-05-31, 2013-05-31]>",16016548,15000000,2013,sommertransfers,2013-06-01,2020-06-01
13,47,Directed,56549,Carlos Tevez,"<[2013-05-31, 2013-05-31]>",9609929,9000000,2013,sommertransfers,2013-06-01,2020-06-01
119,47,Directed,56550,Federico Peluso,"<[2013-05-31, 2013-05-31]>",5125295,4800000,2013,sommertransfers,2013-06-01,2020-06-01
1438,47,Directed,56551,Domenico Berardi,"<[2013-05-31, 2013-05-31]>",4804964,4500000,2013,sommertransfers,2013-06-01,2020-06-01
237,47,Directed,56552,Simone Zaza,"<[2013-05-31, 2013-05-31]>",3737194,3500000,2013,sommertransfers,2013-06-01,2020-06-01
586,47,Directed,56553,Ciro Immobile,"<[2013-05-31, 2013-05-31]>",2936367,2750000,2013,sommertransfers,2013-06-01,2020-06-01
728,47,Directed,56554,Alberto Gallinetta,"<[2013-05-31, 2013-05-31]>",1900630,1780000,2013,sommertransfers,2013-06-01,2020-06-01
630,47,Directed,56555,Marcel Büchel,"<[2013-05-31, 2013-05-31]>",1601654,1500000,2013,sommertransfers,2013-06-01,2020-06-01
513,47,Directed,56556,Nazzareno Belfasti,"<[2013-05-31, 2013-05-31]>",811505,760000,2013,sommertransfers,2013-06-01,2020-06-01
128,47,Directed,56559,Luca Castiglia,"<[2013-05-31, 2013-05-31]>",373719,350000,2013,sommertransfers,2013-06-01,2020-06-01
129,119,Directed,56562,Luca Cigarini,"<[2013-05-31, 2013-05-31]>",4484633,4200000,2013,sommertransfers,2013-06-01,2020-06-01
47,119,Directed,56564,Prince Gouano,"<[2013-05-31, 2013-05-31]>",1548266,1450000,2013,sommertransfers,2013-06-01,2020-06-01
1251,119,Directed,56566,Luigi Giorgi,"<[2013-05-31, 2013-05-31]>",854215,800000,2013,sommertransfers,2013-06-01,2020-06-01
694,119,Directed,56568,Giulio Migliaccio,"<[2013-05-31, 2013-05-31]>",320330,300000,2013,sommertransfers,2013-06-01,2020-06-01
586,380,Directed,56571,Dejan Lazarevic,"<[2013-05-31, 2013-05-31]>",1601654,1500000,2013,sommertransfers,2013-06-01,2020-06-01
119,380,Directed,56572,Ivan Radovanovic,"<[2013-05-31, 2013-05-31]>",854215,800000,2013,sommertransfers,2013-06-01,2020-06-01
130,380,Directed,56575,Claiton,"<[2013-05-31, 2013-05-31]>",106776,100000,2013,sommertransfers,2013-06-01,2020-06-01
728,125,Directed,56578,Riccardo Casini,"<[2013-05-31, 2013-05-31]>",2135539,2000000,2013,sommertransfers,2013-06-01,2020-06-01
627,125,Directed,56579,Damjan Djokovic,"<[2013-05-31, 2013-05-31]>",1494877,1400000,2013,sommertransfers,2013-06-01,2020-06-01
123,125,Directed,56581,Andrea Romanò,"<[2013-05-31, 2013-05-31]>",1334712,1250000,2013,sommertransfers,2013-06-01,2020-06-01
47,237,Directed,56585,Manolo Gabbiadini,"<[2013-05-31, 2013-05-31]>",12279353,11500000,2013,sommertransfers,2013-06-01,2020-06-01
721,237,Directed,56586,Bartosz Salamon,"<[2013-05-31, 2013-05-31]>",3630417,3400000,2013,sommertransfers,2013-06-01,2020-06-01
728,237,Directed,56587,Alessandro De Vitis,"<[2013-05-31, 2013-05-31]>",2455870,2300000,2013,sommertransfers,2013-06-01,2020-06-01
985,237,Directed,56588,Birkir Bjarnason,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
1074,237,Directed,56589,Mirko Eramo,"<[2013-05-31, 2013-05-31]>",533884,500000,2013,sommertransfers,2013-06-01,2020-06-01
734,528,Directed,56594,Marco Biagianti,"<[2013-05-31, 2013-05-31]>",427107,400000,2013,sommertransfers,2013-06-01,2020-06-01
147,734,Directed,56601,Fabián Monzón,"<[2013-05-31, 2013-05-31]>",3523640,3300000,2013,sommertransfers,2013-06-01,2020-06-01
52,129,Directed,56606,Gonzalo Higuaín,"<[2013-05-31, 2013-05-31]>",41643026,39000000,2013,sommertransfers,2013-06-01,2020-06-01
52,129,Directed,56607,Raúl Albiol,"<[2013-05-31, 2013-05-31]>",12813238,12000000,2013,sommertransfers,2013-06-01,2020-06-01
52,129,Directed,56608,José Callejón,"<[2013-05-31, 2013-05-31]>",10143814,9500000,2013,sommertransfers,2013-06-01,2020-06-01
117,129,Directed,56612,Pablo Armero,"<[2013-05-31, 2013-05-31]>",4271079,4000000,2013,sommertransfers,2013-06-01,2020-06-01
630,129,Directed,56613,Emanuele Calaiò,"<[2013-05-31, 2013-05-31]>",1334712,1250000,2013,sommertransfers,2013-06-01,2020-06-01
47,1438,Directed,56616,Simone Zaza,"<[2013-05-31, 2013-05-31]>",10677699,10000000,2013,sommertransfers,2013-06-01,2020-06-01
728,1438,Directed,56617,Raman Chibsah,"<[2013-05-31, 2013-05-31]>",5338849,5000000,2013,sommertransfers,2013-06-01,2020-06-01
47,1438,Directed,56618,Luca Marrone,"<[2013-05-31, 2013-05-31]>",4804964,4500000,2013,sommertransfers,2013-06-01,2020-06-01
694,1438,Directed,56619,Jasmin Kurtic,"<[2013-05-31, 2013-05-31]>",4271079,4000000,2013,sommertransfers,2013-06-01,2020-06-01
586,1438,Directed,56620,Francesco Acerbi,"<[2013-05-31, 2013-05-31]>",3416863,3200000,2013,sommertransfers,2013-06-01,2020-06-01
237,1438,Directed,56621,Jonathan Rossini,"<[2013-05-31, 2013-05-31]>",1388100,1300000,2013,sommertransfers,2013-06-01,2020-06-01
630,1438,Directed,56622,Gianluca Pegolo,"<[2013-05-31, 2013-05-31]>",533884,500000,2013,sommertransfers,2013-06-01,2020-06-01
129,138,Directed,56624,Edinson Cavani,"<[2013-05-31, 2013-05-31]>",68871158,64500000,2013,sommertransfers,2013-06-01,2020-06-01
107,138,Directed,56625,Marquinhos,"<[2013-05-31, 2013-05-31]>",33527975,31400000,2013,sommertransfers,2013-06-01,2020-06-01
151,138,Directed,56626,Lucas Digne,"<[2013-05-31, 2013-05-31]>",16016548,15000000,2013,sommertransfers,2013-06-01,2020-06-01
151,134,Directed,56627,Florian Thauvin,"<[2013-05-31, 2013-05-31]>",12813238,12000000,2013,sommertransfers,2013-06-01,2020-06-01
151,134,Directed,56628,Dimitri Payet,"<[2013-05-31, 2013-05-31]>",9289598,8700000,2013,sommertransfers,2013-06-01,2020-06-01
145,134,Directed,56629,Giannelli Imbula,"<[2013-05-31, 2013-05-31]>",8008274,7500000,2013,sommertransfers,2013-06-01,2020-06-01
360,134,Directed,56630,Mario Lemina,"<[2013-05-31, 2013-05-31]>",4271079,4000000,2013,sommertransfers,2013-06-01,2020-06-01
144,134,Directed,56631,Benjamin Mendy,"<[2013-05-31, 2013-05-31]>",4271079,4000000,2013,sommertransfers,2013-06-01,2020-06-01
1339,134,Directed,56632,Saber Khalifa,"<[2013-05-31, 2013-05-31]>",2669424,2500000,2013,sommertransfers,2013-06-01,2020-06-01
148,147,Directed,56633,Henri Bedimo,"<[2013-05-31, 2013-05-31]>",2135539,2000000,2013,sommertransfers,2013-06-01,2020-06-01
942,147,Directed,56634,Gaël Danic,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
360,142,Directed,56637,Benjamin Corgnet,"<[2013-05-31, 2013-05-31]>",5338849,5000000,2013,sommertransfers,2013-06-01,2020-06-01
140,142,Directed,56638,Franck Tabanou,"<[2013-05-31, 2013-05-31]>",5338849,5000000,2013,sommertransfers,2013-06-01,2020-06-01
137,142,Directed,56639,Mevlüt Erdinc,"<[2013-05-31, 2013-05-31]>",4804964,4500000,2013,sommertransfers,2013-06-01,2020-06-01
812,142,Directed,56640,Paul Baysse,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
3,151,Directed,56642,Simon Kjaer,"<[2013-05-31, 2013-05-31]>",2669424,2500000,2013,sommertransfers,2013-06-01,2020-06-01
317,151,Directed,56643,Julian Jeanvier,"<[2013-05-31, 2013-05-31]>",480496,450000,2013,sommertransfers,2013-06-01,2020-06-01
326,360,Directed,56648,Raphaël Guerreiro,"<[2013-05-31, 2013-05-31]>",2669424,2500000,2013,sommertransfers,2013-06-01,2020-06-01
134,360,Directed,56649,Rafidine Abdullah,"<[2013-05-31, 2013-05-31]>",533884,500000,2013,sommertransfers,2013-06-01,2020-06-01
137,148,Directed,56652,Yassine Jebbour,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
137,148,Directed,56653,Víctor Montaño,"<[2013-05-31, 2013-05-31]>",854215,800000,2013,sommertransfers,2013-06-01,2020-06-01
235,140,Directed,56657,Óscar Trejo,"<[2013-05-31, 2013-05-31]>",2242316,2100000,2013,sommertransfers,2013-06-01,2020-06-01
779,140,Directed,56659,Abel Aguilar,"<[2013-05-31, 2013-05-31]>",2135539,2000000,2013,sommertransfers,2013-06-01,2020-06-01
139,141,Directed,56667,Ryad Boudebouz,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
29,137,Directed,56675,Jean II Makoun,"<[2013-05-31, 2013-05-31]>",3203309,3000000,2013,sommertransfers,2013-06-01,2020-06-01
140,137,Directed,56676,Cheikh M'Bengue,"<[2013-05-31, 2013-05-31]>",2135539,2000000,2013,sommertransfers,2013-06-01,2020-06-01
148,489,Directed,56680,Gaëtan Charbonnier,"<[2013-05-31, 2013-05-31]>",1067769,1000000,2013,sommertransfers,2013-06-01,2020-06-01
1095,139,Directed,56685,Thomas Guerbert,"<[2013-05-31, 2013-05-31]>",1868597,1750000,2013,sommertransfers,2013-06-01,2020-06-01
152,139,Directed,56686,Julien Faussurier,"<[2013-05-31, 2013-05-31]>",427107,400000,2013,sommertransfers,2013-06-01,2020-06-01
185,1339,Directed,56687,Nicolas Benezet,"<[2013-05-31, 2013-05-31]>",1601654,1500000,2013,sommertransfers,2013-06-01,2020-06-01
207,133,Directed,56698,Falcao,"<[2013-05-31, 2013-05-31]>",45914105,43000000,2013,sommertransfers,2013-06-01,2020-06-01
234,133,Directed,56700,Geoffrey Kondogbia,"<[2013-05-31, 2013-05-31]>",21355398,20000000,2013,sommertransfers,2013-06-01,2020-06-01
65,133,Directed,56702,Jérémy Toulalan,"<[2013-05-31, 2013-05-31]>",5338849,5000000,2013,sommertransfers,2013-06-01,2020-06-01
942,133,Directed,56703,Nicolas Isimat-Mirin,"<[2013-05-31, 2013-05-31]>",4271079,4000000,2013,sommertransfers,2013-06-01,2020-06-01
235,133,Directed,56704,Borja López,"<[2013-05-31, 2013-05-31]>",2349093,2200000,2013,sommertransfers,2013-06-01,2020-06-01
1095,145,Directed,56708,Younousse Sankharé,"<[2013-05-31, 2013-05-31]>",747438,700000,2013,sommertransfers,2013-06-01,2020-06-01
179,170,Directed,56715,Aleksandr Kokorin,"<[2013-05-31, 2013-05-31]>",20287628,19000000,2013,sommertransfers,2013-06-01,2020-06-01
179,170,Directed,56716,Igor Denisov,"<[2013-05-31, 2013-05-31]>",16016548,15000000,2013,sommertransfers,2013-06-01,2020-06-01
179,170,Directed,56717,Yuri Zhirkov,"<[2013-05-31, 2013-05-31]>",11745468,11000000,2013,sommertransfers,2013-06-01,2020-06-01
179,170,Directed,56718,Christopher Samba,"<[2013-05-31, 2013-05-31]>",10677699,10000000,2013,sommertransfers,2013-06-01,2020-06-01
179,170,Directed,56719,Vladimir Gabulov,"<[2013-05-31, 2013-05-31]>",7474389,7000000,2013,sommertransfers,2013-06-01,2020-06-01
179,170,Directed,56720,Aleksey Ionov,"<[2013-05-31, 2013-05-31]>",5338849,5000000,2013,sommertransfers,2013-06-01,2020-06-01
521,170,Directed,56721,Vladimir Dyadyun,"<[2013-05-31, 2013-05-31]>",427107,400000,2013,sommertransfers,2013-06-01,2020-06-01
608,153,Directed,56724,Aras Özbiliz,"<[2013-05-31, 2013-05-31]>",8542159,8000000,2013,sommertransfers,2013-06-01,2020-06-01
155,153,Directed,56725,Denis Glushakov,"<[2013-05-31, 2013-05-31]>",8542159,8000000,2013,sommertransfers,2013-06-01,2020-06-01
62,153,Directed,56726,Tino Costa,"<[2013-05-31, 2013-05-31]>",6940504,6500000,2013,sommertransfers,2013-06-01,2020-06-01
91,153,Directed,56727,Serdar Tasci,"<[2013-05-31, 2013-05-31]>",4271079,4000000,2013,sommertransfers,2013-06-01,2020-06-01
101,153,Directed,56728,José Manuel Jurado,"<[2013-05-31, 2013-05-31]>",3203309,3000000,2013,sommertransfers,2013-06-01,2020-06-01
179,153,Directed,56730,João Carlos,"<[2013-05-31, 2013-05-31]>",800827,750000,2013,sommertransfers,2013-06-01,2020-06-01
179,155,Directed,56731,Moubarak Boussoufa,"<[2013-05-31, 2013-05-31]>",16016548,15000000,2013,sommertransfers,2013-06-01,2020-06-01
179,155,Directed,56732,Lassana Diarra,"<[2013-05-31, 2013-05-31]>",12813238,12000000,2013,sommertransfers,2013-06-01,2020-06-01
